NE,12TH,ST,15900,16599,(B),C080
NE,12TH,ST,16700,17099,(B),C063
NE,12TH,WAY,12600,12699,(B),C097
NE,12TH,WAY,15100,15799,(B),C085
NE,13TH,CIR,12700,12799,(B),C097
NE,13TH,CIR,14700,15499,(B),C085
NE,13TH,CIR,15800,16199,(B),C080
NE,13TH,CIR,16700,16799,(B),C063
NE,13TH,ST,12200,12498,(B),C050
NE,13TH,ST,13901,14099,(B),C097
NE,13TH,ST,14100,14599,(B),C085
NE,13TH,ST,16200,16599,(B),C080
NE,13TH,WAY,12600,12699,(B),C097
NE,13TH,WAY,15500,15799,(B),C085
NE,14TH,CIR,12500,12599,(B),C097
NE,14TH,CIR,14000,14099,(B),C054
NE,14TH,CIR,14300,14399,(B),C085
NE,14TH,CIR,15800,16199,(B),C080
NE,14TH,ST,11000,12299,(B),C096
NE,14TH,ST,12800,13199,(B),C097
NE,14TH,ST,14200,14299,(B),C085
NE,14TH,ST,15300,15699,(B),C087
NE,14TH,ST,17900,18599,(B),C011
NE,14TH,WAY,15000,15099,(B),C085
NE,15TH,CIR,14300,14399,(B),C085
NE,15TH,CIR,15500,15699,(B),C087
NE,15TH,ST,11500,12099,(B),C096
NE,15TH,ST,12300,12499,(B),C097
NE,15TH,ST,14100,15199,(B),C085
NE,15TH,ST,15300,15499,(B),C087
NE,15TH,ST,15700,16399,(B),C080
NE,15TH,ST,18100,18399,(B),C011
NE,16TH,CIR,14000,14099,(B),C054
NE,16TH,CIR,15900,16199,(B),C080
NE,16TH,ST,11200,12399,(B),C096
NE,16TH,ST,12500,13198,(B),C097
NE,16TH,ST,14300,15099,(B),C085
NE,16TH,ST,15300,15499,(B),C087
NE,16TH,ST,18100,18399,(B),C011
NE,17TH,CIR,12300,12699,(B),C096
NE,17TH,CIR,14100,14199,(B),C054
NE,17TH,CIR,15500,15599,(B),C087
NE,17TH,ST,11200,11699,(B),C096
NE,17TH,ST,12800,13099,(B),C097
NE,17TH,ST,15300,15499,(B),C087
NE,17TH,ST,17900,18599,(B),C011
NE,18TH,ST,11000,12199,(B),C096
NE,18TH,ST,12300,12698,(E),C054
NE,18TH,ST,12301,12699,(O),C096
NE,18TH,ST,12700,14898,(B),C054
NE,18TH,ST,15400,15698,(B),C087
NE,18TH,ST,15701,16099,(B),C080
NE,18TH,ST,17200,19398,(B),C011
NE,19TH,CIR,11300,11399,(B),C077
NE,19TH,CIR,15000,15199,(B),C087
NE,19TH,CIR,17700,17799,(B),C011
NE,19TH,ST,12400,13599,(B),C054
NE,19TH,ST,15200,15699,(B),C087
NE,19TH,ST,15800,17099,(B),C080
NE,19TH,ST,19500,19599,(B),C011
NE,19TH,WAY,16900,17099,(B),C080
NE,20TH,CIR,13700,13799,(B),C054
NE,20TH,CIR,14700,14899,(B),C087
NE,20TH,ST,11200,11299,(B),C077
NE,20TH,ST,12400,13499,(B),C054
NE,20TH,ST,15000,15699,(B),C087
NE,20TH,ST,15800,17199,(B),C080
NE,20TH,ST,17701,18499,(B),C011
NE,21ST,ST,12300,13698,(B),C054
NE,21ST,ST,15000,15099,(B),C087
NE,21ST,ST,16001,17099,(B),C080
NE,21ST,ST,17701,19599,(B),C011
NE,21ST,WAY,11700,11799,(B),C077
NE,21ST,WAY,12400,12499,(B),C054
NE,22ND,CIR,2200,2299,(B),C011
NE,22ND,CIR,11500,11599,(B),C077
NE,22ND,CIR,17700,19599,(B),C011
NE,22ND,ST,10900,11199,(B),C096
NE,22ND,ST,12400,13698,(B),C054
NE,22ND,ST,15500,15599,(B),C087
NE,22ND,ST,15801,17099,(B),C080
NE,22ND,ST,17700,18299,(B),C011
NE,22ND,WAY,11700,11799,(B),C077
NE,22ND,WAY,17900,18199,(B),C011
NE,23RD,CIR,11000,11899,(B),C077
NE,23RD,ST,11200,11799,(B),C077
NE,23RD,ST,12200,12399,(B),C054
NE,23RD,ST,15300,15699,(B),C087
NE,23RD,ST,16201,16399,(B),C080
NE,23RD,ST,16400,19399,(B),C011
NE,23RD,WAY,18201,18399,(B),C011
NE,24TH,CIR,13000,13099,(B),C054
NE,24TH,ST,10900,11098,(B),C077
NE,24TH,ST,12200,13399,(B),C054
NE,24TH,ST,13401,13499,(B),C096
NE,24TH,ST,14900,15599,(B),C087
NE,24TH,ST,15800,16399,(B),C080
NE,24TH,ST,16500,19199,(B),C011
NE,25TH,CIR,15200,15399,(B),C087
NE,25TH,CIR,18300,18399,(B),C011
NE,25TH,DR,18800,18999,(B),C011
NE,25TH,ST,11200,11399,(B),C077
NE,25TH,ST,13000,13399,(B),C054
NE,25TH,ST,14900,15099,(B),C087
NE,25TH,ST,15700,16399,(B),C080
NE,25TH,ST,16400,19199,(B),C011
NE,25TH,WAY,12600,12699,(B),C054
NE,26TH,DR,18500,18599,(B),C011
NE,26TH,ST,10800,11099,(B),C077
NE,26TH,ST,12200,13199,(B),C054
NE,26TH,ST,14700,15399,(B),C087
NE,26TH,ST,15700,16099,(B),C080
NE,26TH,ST,16500,18399,(B),C011
NE,26TH,WAY,11500,11698,(B),C077
NE,26TH,WAY,17200,17699,(B),C011
NE,27TH,CIR,15700,16099,(B),C087
NE,27TH,ST,12300,12399,(B),C054
NE,27TH,ST,14900,15099,(B),C087
NE,27TH,ST,16500,18099,(B),C011
NE,27TH,WAY,12600,12699,(B),C054
NE,27TH,WAY,15000,15098,(B),C077
NE,27TH,WAY,16500,18899,(B),C011
NE,28TH,DR,18500,18599,(B),C011
NE,28TH,ST,11501,11799,(B),C077
NE,28TH,WAY,13000,13098,(B),C054
NE,29TH,DR,18700,19199,(B),C011
NE,109TH,CT,2200,2399,(B),C077
NE,110TH,AVE,2000,2098,(B),C050
NE,110TH,AVE,2200,2399,(B),C096
NE,110TH,AVE,2400,2799,(B),C077
NE,110TH,CT,2000,2099,(B),C096
NE,111TH,CT,2000,2099,(B),C096
NE,112TH,AVE,301,698,(B),C076
NE,112TH,AVE,700,2030,(E),C096
NE,112TH,AVE,701,1899,(O),C096
NE,112TH,AVE,2001,2099,(O),C077
NE,112TH,AVE,2200,2298,(E),C077
NE,112TH,AVE,2201,2299,(O),C096
NE,112TH,AVE,2300,2798,(B),C077
NE,113TH,CT,1900,2499,(B),C077
NE,113TH,CT,11301,11399,(B),R777
NE,114TH,AVE,2600,2799,(B),C077
NE,114TH,CT,2300,2499,(B),C077
NE,115TH,AVE,100,399,(B),C076
NE,115TH,AVE,1400,1598,(B),C096
NE,115TH,CT,2100,2298,(B),C077
NE,115TH,PL,2600,2699,(B),C077
NE,116TH,AVE,200,298,(B),C077
NE,116TH,PL,2600,2699,(B),C077
NE,117TH,AVE,100,298,(B),C076
NE,117TH,AVE,300,899,(B),C050
NE,117TH,CT,1900,1999,(B),C077
NE,117TH,CT,2001,2199,(B),R777
NE,117TH,PL,2600,2698,(B),C077
NE,118TH,AVE,300,899,(B),C050
NE,118TH,AVE,1600,1699,(B),C096
NE,118TH,AVE,1700,1798,(B),C077
NE,118TH,PL,2101,2299,(B),C077
SE,118TH,AVE,200,298,(B),C050
NE,119TH,AVE,1400,1498,(B),C077
NE,119TH,AVE,1500,1599,(B),C096
NE,119TH,AVE,2000,2098,(B),C077
NE,120TH,AVE,101,199,(B),C076
NE,120TH,AVE,201,699,(B),C050
NE,120TH,CT,1600,1699,(B),C096
NE,121ST,AVE,100,298,(E),C050
NE,121ST,AVE,101,199,(O),C050
NE,121ST,AVE,201,299,(O),C076
NE,121ST,AVE,300,399,(B),C050
NE,121ST,AVE,1400,1599,(B),C096
SE,121ST,AVE,101,199,(B),C050
NE,122ND,AVE,300,1399,(B),C050
NE,122ND,CT,1400,1699,(B),C096
NE,123RD,AVE,300,1399,(B),C050
NE,123RD,AVE,1400,1498,(E),C096
NE,123RD,AVE,1401,1499,(O),C050
NE,123RD,AVE,1800,2099,(B),C054
NE,123RD,AVE,2400,2498,(B),C077
NE,123RD,CT,2400,2599,(B),C054
NE,124TH,AVE,100,1399,(B),C050
NE,124TH,AVE,1800,2799,(B),C054
SE,124TH,AVE,100,299,(B),C050
NE,125TH,AVE,700,899,(B),C050
NE,125TH,AVE,900,1599,(B),C097
NE,125TH,AVE,1600,1799,(B),C096
NE,125TH,AVE,2101,2499,(B),C054
NE,125TH,CT,1801,2799,(B),C054
NE,126TH,AVE,200,1298,(B),C097
NE,126TH,AVE,1800,2799,(B),C054
NE,126TH,CT,1500,1599,(B),C097
NE,126TH,PL,2400,2499,(B),C054
NE,127TH,AVE,600,799,(B),C050
NE,127TH,AVE,900,1599,(B),C097
NE,127TH,AVE,2500,2799,(B),C054
NE,127TH,PL,2400,2499,(B),C054
NE,128TH,AVE,500,899,(B),C050
NE,128TH,AVE,1400,1699,(B),C097
NE,128TH,AVE,1900,2299,(B),C054
NE,129TH,AVE,1100,1699,(B),C097
NE,129TH,AVE,1800,2299,(B),C054
NE,129TH,CT,1400,1499,(B),C097
NE,130TH,AVE,500,598,(B),C050
NE,130TH,AVE,1400,1799,(B),C097
NE,130TH,AVE,1901,2599,(B),C054
NE,130TH,CT,800,899,(B),C050
NE,130TH,CT,2600,2799,(B),C054
NE,131ST,AVE,400,498,(B),C050
NE,131ST,AVE,1400,1599,(B),C097
NE,131ST,AVE,2001,2799,(B),C054
NE,131ST,CT,2400,2799,(B),C054
NE,132ND,AVE,500,899,(B),C050
NE,132ND,AVE,2400,2799,(B),C054
NE,134TH,AVE,1800,2499,(B),C054
NE,136TH,AVE,100,499,(B),C089
NE,136TH,AVE,500,1599,(B),C097
NE,136TH,AVE,2000,2199,(B),C054
SE,136TH,AVE,100,399,(B),C089
NE,137TH,AVE,501,699,(B),C097
NE,137TH,CT,2000,2299,(B),C054
NE,138TH,AVE,400,898,(B),C059
NE,138TH,AVE,1400,1499,(B),C097
NE,138TH,AVE,1800,2799,(B),C054
NE,138TH,PL,500,799,(B),C097
NE,139TH,AVE,400,599,(B),C059
NE,139TH,AVE,900,1699,(B),C097
NE,139TH,AVE,1700,1799,(B),C085
SE,139TH,AVE,300,499,(B),C089
NE,140TH,AVE,1300,1599,(B),C054
NE,141ST,AVE,900,999,(B),C059
NE,141ST,AVE,1500,1699,(B),C054
NE,141ST,AVE,1701,1799,(B),C059
NE,142ND,AVE,1000,1499,(B),C085
NE,142ND,CT,1500,1599,(B),C085
NE,143RD,AVE,1000,1599,(B),C085
NE,144TH,AVE,300,798,(B),C059
NE,144TH,CT,2600,2799,(B),C087
NE,145TH,AVE,500,899,(B),C059
NE,145TH,AVE,1100,1499,(B),C085
NE,145TH,AVE,2600,2799,(B),C087
NE,146TH,AVE,600,699,(B),C059
NE,146TH,AVE,1000,1498,(B),C085
NE,146TH,AVE,1801,2498,(B),C054
NE,146TH,CT,500,699,(B),C059
NE,146TH,CT,2700,2799,(B),C087
NE,147TH,AVE,300,899,(B),C059
NE,147TH,AVE,1100,1399,(B),C085
NE,147TH,CT,2300,2499,(B),C087
NE,148TH,AVE,100,799,(B),C059
NE,148TH,AVE,1200,1598,(B),C085
NE,148TH,AVE,2600,2799,(B),C087
NE,148TH,CT,1800,1899,(B),C054
NE,148TH,CT,2300,2599,(B),C087
NE,148TH,PL,1200,1399,(B),C085
SE,148TH,AVE,100,598,(B),C089
NE,149TH,AVE,200,799,(B),C059
NE,149TH,AVE,1800,2799,(B),C087
NE,149TH,CT,300,499,(B),C059
NE,149TH,CT,2200,2299,(B),C087
NE,149TH,PL,1200,1499,(B),C085
SE,149TH,CT,200,499,(B),C089
NE,150TH,AVE,500,899,(B),C059
NE,150TH,AVE,1000,1599,(B),C085
NE,150TH,AVE,2100,2399,(B),C087
NE,150TH,CT,700,799,(B),C059
SE,150TH,CT,200,499,(B),C089
NE,151ST,AVE,200,799,(B),C059
NE,151ST,AVE,1100,1499,(B),C085
NE,151ST,AVE,1900,2799,(B),C087
NE,151ST,CT,2100,2199,(B),C087
SE,151ST,AVE,100,498,(B),C089
NE,152ND,AVE,101,399,(B),C089
NE,152ND,AVE,401,799,(B),C059
NE,152ND,AVE,1000,1499,(B),C085
NE,152ND,AVE,2600,2799,(B),C087
NE,152ND,PL,1900,1999,(B),C087
SE,152ND,AVE,100,299,(B),C089
SE,152ND,CT,300,399,(B),C089
NE,153RD,AVE,100,499,(B),C082
NE,153RD,AVE,600,699,(B),C059
NE,153RD,AVE,1500,2299,(B),C087
SE,153RD,CT,300,399,(B),C089
NE,154TH,AVE,700,798,(B),C080
NE,154TH,AVE,800,899,(B),C059
NE,154TH,AVE,1101,1199,(B),C085
NE,154TH,AVE,1500,2599,(B),C087
NE,154TH,CT,2600,2799,(B),C087
SE,154TH,CT,200,299,(B),C089
NE,155TH,AVE,900,998,(B),C080
NE,155TH,AVE,1000,1098,(B),C085
NE,155TH,AVE,1500,2398,(B),C087
NE,155TH,PL,2500,2699,(B),C054
SE,155TH,AVE,100,698,(B),C089
NE,156TH,AVE,600,899,(B),C059
NE,156TH,AVE,1000,1199,(B),C085
NE,156TH,AVE,1900,2599,(B),C087
SE,156TH,AVE,100,499,(B),C068
NE,157TH,AVE,100,499,(B),C082
NE,157TH,AVE,600,699,(B),C059
NE,157TH,AVE,1000,1099,(B),C080
NE,157TH,AVE,1301,2799,(B),C087
NE,157TH,CT,600,699,(B),C082
NE,157TH,CT,700,799,(B),C059
SE,157TH,AVE,100,899,(B),C068
SE,157TH,LOOP,500,599,(B),C068
NE,158TH,AVE,100,299,(B),C082
NE,158TH,AVE,700,799,(B),C059
NE,158TH,AVE,1200,1299,(B),C085
NE,158TH,AVE,1900,2498,(B),C080
NE,158TH,CT,1400,1699,(B),C080
SE,158TH,AVE,100,498,(B),C068
SE,158TH,CT,300,399,(B),C068
NE,159TH,AVE,1600,2599,(B),C080
NE,159TH,CT,700,899,(B),C082
SE,159TH,AVE,200,399,(B),C068
NE,160TH,AVE,400,999,(B),C082
NE,160TH,AVE,1200,2598,(B),C080
NE,160TH,LOOP,2300,2399,(B),C080
SE,160TH,AVE,401,799,(B),C068
NE,161ST,AVE,1100,1199,(B),C080
NE,161ST,CT,700,799,(B),C082
NE,161ST,CT,1100,1299,(B),C080
NE,161ST,PL,2100,2299,(B),C080
SE,161ST,AVE,200,498,(B),C068
NE,162ND,AVE,100,598,(B),C082
NE,162ND,AVE,801,2699,(B),C080
NE,162ND,PL,1200,1299,(B),C080
NE,163RD,AVE,800,1099,(B),C063
NE,163RD,AVE,2100,2499,(B),C080
NE,163RD,CT,1200,2699,(B),C080
NE,163RD,PL,2100,2299,(B),C080
NE,164TH,AVE,100,298,(B),C082
NE,164TH,AVE,800,1099,(B),C063
NE,164TH,AVE,1100,2799,(B),C080
NE,164TH,CT,1200,1299,(B),C080
NE,164TH,PL,2700,2799,(B),C080
SE,164TH,AVE,100,198,(B),C068
SE,164TH,AVE,201,299,(B),C082
SE,164TH,AVE,400,498,(E),C068
SE,164TH,AVE,401,599,(O),C063
SE,164TH,AVE,601,799,(B),C068
NE,165TH,AVE,2400,2799,(B),C011
NE,165TH,CT,1200,1299,(B),C080
NE,166TH,AVE,800,1099,(B),C063
NE,166TH,AVE,1200,2199,(B),C080
NE,166TH,CT,2400,2499,(B),C011
NE,166TH,PL,2400,2799,(B),C011
SE,166TH,AVE,300,398,(E),C082
SE,166TH,AVE,301,399,(O),C063
NE,167TH,AVE,400,1399,(B),C063
NE,167TH,AVE,1800,1899,(B),C080
NE,168TH,AVE,600,2199,(B),C063
NE,168TH,AVE,2300,2799,(B),C011
SE,168TH,AVE,600,699,(B),C063
NE,169TH,AVE,400,1199,(B),C063
NE,169TH,AVE,1900,2199,(B),C080
NE,169TH,CT,800,899,(B),C063
SE,169TH,AVE,200,599,(B),C063
NE,170TH,AVE,200,399,(B),C063
NE,170TH,AVE,2200,2499,(B),C011
NE,170TH,CT,1100,1199,(B),C063
NE,170TH,CT,2500,2599,(B),C011
NE,171ST,AVE,600,699,(B),C063
NE,171ST,AVE,1900,2199,(B),C080
NE,171ST,CT,1100,1199,(B),C063
SE,171ST,AVE,200,599,(B),C063
NE,172ND,AVE,100,198,(B),C082
NE,172ND,AVE,200,1398,(B),C063
NE,172ND,AVE,2001,2799,(B),C011
SE,172ND,AVE,100,198,(B),C082
SE,172ND,AVE,501,599,(B),C063
NE,173RD,AVE,700,799,(B),C063
NE,173RD,AVE,2600,2699,(B),C011
NE,173RD,CT,2700,2799,(B),C011
NE,175TH,AVE,100,799,(B),C063
NE,176TH,AVE,100,198,(B),C082
NE,176TH,AVE,200,299,(B),C063
NE,176TH,AVE,300,398,(B),C082
NE,176TH,AVE,2500,2699,(B),C011
NE,176TH,CT,700,799,(B),C063
NE,177TH,AVE,1800,2799,(B),C011
NE,178TH,AVE,2000,2099,(B),C011
NE,179TH,AVE,2400,2799,(B),C011
NE,179TH,PL,1900,2299,(B),C011
NE,180TH,AVE,1400,2398,(B),C011
NE,180TH,PL,2000,2199,(B),C011
NE,181ST,AVE,1400,2799,(B),C011
NE,182ND,CT,100,699,(B),C063
NE,182ND,CT,2400,2599,(B),C011
NE,183RD,AVE,2000,2199,(B),C011
NE,184TH,AVE,300,399,(B),R092
NE,184TH,AVE,1400,2599,(B),C011
NE,185TH,AVE,1400,2298,(B),C011
NE,187TH,AVE,1801,2799,(B),C011
NE,187TH,PL,2400,2899,(B),C011
NE,190TH,AVE,200,299,(B),R092
NE,191ST,AVE,2300,2499,(B),C011
NE,192ND,AVE,100,1598,(B),R092
NE,192ND,AVE,2300,2599,(B),C011
NE,193RD,CT,1800,2099,(B),C011
NE,195TH,AVE,1800,1899,(B),C011
NE,195TH,CT,1900,2099,(B),C011
NE,196TH,AVE,1800,2099,(B),C011
NE,AIRPORT,DR,13800,14399,(B),C059
NE,ANGELO,DR,11400,11799,(B),C077
NE,BLUE GRASS,DR,15501,15799,(B),C059
NE,CHENDARN,ST,29001,29099,(B),C054
NE,CHKALOV,DR,100,398,(B),C076
NE,COAST PINE,AVE,100,199,(B),C059
NE,COAST PINE,CT,14600,14699,(B),C059
NE,COUNTRYSIDE,DR,500,998,(B),C059
NE,CRESTWOOD,CT,200,399,(B),C050
NE,CRESTWOOD,DR,11700,11798,(E),C050
NE,CRESTWOOD,DR,11701,11799,(O),C076
NE,CRESTWOOD,DR,11800,11899,(B),C050
NE,DOUGLAS FIR,CT,14400,14599,(B),C059
NE,FOUR SEASONS,LN,2001,2799,(B),C077
NE,HEARTHWOOD,BLVD,101,899,(B),C059
SE,HEARTHWOOD,BLVD,100,198,(B),C059
SE,HEARTHWOOD,BLVD,201,599,(B),C089
NE,JUNIPER,AVE,100,14699,(B),C059
NE,KEYES,CT,14000,14099,(B),C085
NE,KEYES,RD,1000,1299,(B),C085
NE,LANDOVER,DR,1901,2299,(B),C054
NE,LAURA,CT,12300,12399,(B),C050
NE,LEROY HAGEN MEMORIAL,DR,13400,13499,(B),C097
NE,MAJOR,ST,11700,11999,(B),C050
SE,MILL PLAIN,BLVD,1516,1516,(B),C076
SE,MILL PLAIN,BLVD,11101,11599,(O),C076
SE,MILL PLAIN,BLVD,11200,11598,(E),C076
SE,MILL PLAIN,BLVD,11516,11516,(B),C076
SE,MILL PLAIN,BLVD,11516,11798,(E),C076
SE,MILL PLAIN,BLVD,11601,11699,(O),C076
SE,MILL PLAIN,BLVD,11701,12799,(O),C050
SE,MILL PLAIN,BLVD,11800,12398,(E),C050
SE,MILL PLAIN,BLVD,12901,12999,(B),C076
SE,MILL PLAIN,BLVD,13201,15399,(B),C089
SE,MILL PLAIN,BLVD,14313A,14333A,(O),C089
SE,MILL PLAIN,BLVD,15401,17099,(B),C068
SE,MILL PLAIN,BLVD,17100,17198,(B),C082
SE,OLYMPIA,DR,100,499,(B),C089
NE,PARK PLAZA,DR,200,299,(B),C050
SE,PARK PLAZA,DR,200,499,(B),C050
NE,PERRAULT,DR,15401,15699,(B),C087
NE,PINEBROOK,AVE,600,898,(B),C050
NE,PINEBROOK,ST,12600,12698,(B),C076
NE,PINEBROOK,ST,12700,13199,(B),C050
NE,PIPER,RD,13900,14499,(B),C059
NE,PONDEROSA PINE,AVE,14300,14499,(B),C059
NE,REGENTS,DR,13400,13699,(B),C054
SE,STONEMILL,DR,200,399,(B),C089
NE,SUNCREST,CT,12000,12199,(B),C050
NE,TAMARACK,CT,14600,14799,(B),C059
NE,TIFFANY,DR,12400,12599,(B),C050
NE,VILLAGE GREEN,DR,1800,13298,(B),C054
,,,Total Line items: 579,,,
